"id","x","y","timestamp"
6567,16.580380050797146,8.402984253056509,"2021-12-13 12:17:52.788"
6568,16.491583103191978,8.38044141355147,"2021-12-13 12:17:52.896"
6569,16.44835540700888,8.300140141689438,"2021-12-13 12:17:52.967"
6570,16.421412067416618,8.231097819929628,"2021-12-13 12:17:53.039"
6571,16.33302260585954,8.145845875305499,"2021-12-13 12:17:53.146"
6572,16.27792048305755,8.065513414273196,"2021-12-13 12:17:53.217"
6573,16.212518777987828,8.003852984043498,"2021-12-13 12:17:53.288"
6574,16.184720495799464,7.909369759872989,"2021-12-13 12:17:53.395"
6575,16.141519423349287,7.83625689638195,"2021-12-13 12:17:53.467"
6576,16.09788760363716,7.758047519653919,"2021-12-13 12:17:53.538"
6577,16.001156307516517,7.68292956540102,"2021-12-13 12:17:53.645"
6578,15.943505298156971,7.631189242633262,"2021-12-13 12:17:53.717"
6579,15.89233726857195,7.589478158676727,"2021-12-13 12:17:53.788"
6580,15.827958450623946,7.509512547284112,"2021-12-13 12:17:53.896"
6581,15.78201197750698,7.447665745954175,"2021-12-13 12:17:53.967"
6582,15.743791512080406,7.379971846117775,"2021-12-13 12:17:54.038"
6583,15.684343144889931,7.310428348294959,"2021-12-13 12:17:54.145"
6584,15.64073690545493,7.283379514570797,"2021-12-13 12:17:54.217"
6585,15.62424797648334,7.220566682550645,"2021-12-13 12:17:54.288"
6586,15.524844357277445,7.128577533704865,"2021-12-13 12:17:54.395"
6587,15.472704412784449,7.051396480840526,"2021-12-13 12:17:54.467"
6588,15.41608351355477,6.969251416809595,"2021-12-13 12:17:54.538"
6589,15.317138961315514,6.916161354307441,"2021-12-13 12:17:54.645"
6590,15.259300726247684,6.88860028320595,"2021-12-13 12:17:54.716"
6591,15.189852752656348,6.877473394341163,"2021-12-13 12:17:54.788"
6592,15.105035380310124,6.82332050615562,"2021-12-13 12:17:54.895"
6593,15.048117446023465,6.790217673130046,"2021-12-13 12:17:54.967"
6594,14.997600557465953,6.750030756768902,"2021-12-13 12:17:55.038"
6595,14.864452761994407,6.713067902918072,"2021-12-13 12:17:55.145"
6596,14.766801339957972,6.697926414662142,"2021-12-13 12:17:55.217"
6597,14.699635214189012,6.683799021473106,"2021-12-13 12:17:55.288"
6598,14.58549388609742,6.627877785640589,"2021-12-13 12:17:55.395"
6599,14.513404318121346,6.537495306193536,"2021-12-13 12:17:55.466"
6600,14.431670250507397,6.4675279442529225,"2021-12-13 12:17:55.538"
6601,14.340133983831963,6.411211758883079,"2021-12-13 12:17:55.645"
6602,14.30514033601387,6.3639661758431965,"2021-12-13 12:17:55.716"
6603,14.23652538551205,6.337598615863186,"2021-12-13 12:17:55.788"
6604,14.14018484317102,6.266081601577003,"2021-12-13 12:17:55.895"
6605,14.062179544887751,6.195004192004812,"2021-12-13 12:17:55.966"
6606,14.01048204569441,6.155633180826742,"2021-12-13 12:17:56.038"
6607,13.9341685044791,6.120754299638986,"2021-12-13 12:17:56.145"
6608,13.818401153904302,6.083140391661427,"2021-12-13 12:17:56.216"
6609,13.736679354874362,6.063105773682173,"2021-12-13 12:17:56.288"
6610,13.647427862071131,6.034310848112023,"2021-12-13 12:17:56.395"
6611,13.611000084671936,6.02868602609558,"2021-12-13 12:17:56.466"
6612,13.563754149606895,6.013931448219257,"2021-12-13 12:17:56.538"
6613,13.448440738391664,5.978085922508175,"2021-12-13 12:17:56.645"
6614,13.342616803161366,5.95078751625314,"2021-12-13 12:17:56.716"
6615,13.287965789617129,5.9560468938363975,"2021-12-13 12:17:56.787"
6616,13.173394749328985,5.8933399954057535,"2021-12-13 12:17:56.895"
6617,13.04717995031405,5.832110115043163,"2021-12-13 12:17:56.966"
6618,12.950570898781828,5.814275710660862,"2021-12-13 12:17:57.038"
6619,12.822823370019254,5.791785886514767,"2021-12-13 12:17:57.145"
6620,12.763754758922987,5.7958540558043445,"2021-12-13 12:17:57.216"
6621,12.707923169527742,5.7897764468074175,"2021-12-13 12:17:57.287"
6622,12.597558232753146,5.753502727493061,"2021-12-13 12:17:57.394"
6623,12.532069905105502,5.714899491177455,"2021-12-13 12:17:57.466"
6624,12.45290678823673,5.663857972973167,"2021-12-13 12:17:57.537"
6625,12.361547086493818,5.699011903668033,"2021-12-13 12:17:57.644"
6626,12.290821534267614,5.720707146553291,"2021-12-13 12:17:57.716"
6627,12.193432733103467,5.712330109199682,"2021-12-13 12:17:57.787"
6628,12.021404382678115,5.67397091306661,"2021-12-13 12:17:57.966"
6629,11.950596209117514,5.64488709025895,"2021-12-13 12:17:58.037"
6630,11.883059604844089,5.645175504834423,"2021-12-13 12:17:58.144"
6631,11.819908613817384,5.6314519059564425,"2021-12-13 12:17:58.216"
